sim_id,model,alpha,t_test,breach_rate,kupiec_pval,christo_pval,es_realized
153,GARCH-Normal,0.01,58,0.05172413793103448,0.02360405908935692,1.0,2.1169192756345283
153,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.5139787856547415
153,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.5139787856547415
153,GARCH-t,0.05,250,0.052,0.8853472694426691,1.0,2.170992740016843
153,GARCH-Normal,0.05,250,0.072,0.1331391348605262,0.7675549258303029,2.041355595764221
153,XGBoost-Q,0.05,250,0.116,3.768183275731918e-05,0.8126205301437056,1.7543463744660925
153,Historical-VaR,0.05,250,0.056,0.6690657551458938,0.8060054340398742,2.1838541795864876
153,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
153,GARCH-Normal,0.01,250,0.024,0.059353618972289524,1.0,2.448667234909559
153,XGBoost-Q,0.01,250,0.028,0.01904923089052679,1.0,2.394179950174003
153,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.713755507224695
154,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.6089200981343064
154,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,0.10826140068536261,1.6050348407581208
154,XGBoost-Q,0.05,58,0.10344827586206896,0.1001997614778738,0.6249518715764388,1.4703041418993443
154,Historical-VaR,0.05,58,0.05172413793103448,0.9522160163149069,0.10826140068536261,1.6050348407581208
154,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
154,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
154,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
154,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
154,GARCH-t,0.05,250,0.068,0.21457514830975966,0.44160858786642465,1.7107854280160115
154,GARCH-Normal,0.05,250,0.156,4.6370263184769556e-10,0.1084964555560235,1.2781726392881305
154,XGBoost-Q,0.05,250,0.108,0.00023987731413255275,0.5237146631566241,1.4728154306545127
154,Historical-VaR,0.05,250,0.076,0.07874901240828369,0.6366846004565231,1.6268602402787646
154,GARCH-t,0.01,250,0.012,0.7579883213733308,1.0,2.423723040579393
154,GARCH-Normal,0.01,250,0.096,2.220446049250313e-16,0.8155918117672312,1.5373196725090263
154,XGBoost-Q,0.01,250,0.012,0.7579883213733308,1.0,2.423723040579393
154,Historical-VaR,0.01,250,0.024,0.059353618972289524,1.0,2.0355442921672506
155,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.6123745213241785
155,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.2797274437633896
155,XGBoost-Q,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.0840284957698683
155,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.2797274437633896
155,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
155,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.6123745213241785
155,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
155,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
155,GARCH-t,0.05,250,0.036,0.28602152157354077,1.0,1.8893232090490588
155,GARCH-Normal,0.05,250,0.036,0.28602152157354077,1.0,1.8893232090490588
155,XGBoost-Q,0.05,250,0.048,0.8838996943305626,0.5938165372595774,1.7323685238616389
155,Historical-VaR,0.05,250,0.044,0.6570559130430669,1.0,1.7593869439342917
155,GARCH-t,0.01,250,0.012,0.7579883213733308,1.0,2.339075851806058
155,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,2.339075851806058
155,XGBoost-Q,0.01,250,0.02,0.1618549171960365,1.0,2.123163389979744
155,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.272737067581131
156,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.107931710830531
156,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.7900575366917275
156,XGBoost-Q,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.107931710830531
156,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.107931710830531
156,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.107931710830531
156,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.107931710830531
156,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
156,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
156,GARCH-t,0.05,250,0.212,0.0,0.014607830379014142,1.328158693773401
156,GARCH-Normal,0.05,250,0.216,0.0,0.023596010259240408,1.317546611321235
156,XGBoost-Q,0.05,250,0.104,0.0005718444785519639,0.15450893681426536,1.8813907753412518
156,Historical-VaR,0.05,250,0.076,0.07874901240828369,0.6366846004565231,2.1125646856950153
156,GARCH-t,0.01,250,0.168,0.0,0.09130738470204425,1.4843227055440598
156,GARCH-Normal,0.01,250,0.18,0.0,0.017413911872332988,1.4389837236580467
156,XGBoost-Q,0.01,250,0.052,2.3114936901214023e-06,0.001972534985365315,2.469937676634979
156,Historical-VaR,0.01,250,0.024,0.059353618972289524,1.0,2.7662449830594187
157,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.9166339069144476
157,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.667016005315305
157,XGBoost-Q,0.05,58,0.1896551724137931,0.00014907452301948787,0.30521002496291316,1.1015082923433548
157,Historical-VaR,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.35516165385423
157,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
157,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
157,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,1.667016005315305
157,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.9166339069144476
157,GARCH-t,0.05,250,0.052,0.8853472694426691,0.6984184728469447,1.565212383665631
157,GARCH-Normal,0.05,250,0.06,0.4812385279526591,0.9144032996435878,1.5005295076315028
157,XGBoost-Q,0.05,250,0.104,0.0005718444785519639,0.193064719007226,1.2609841635878685
157,Historical-VaR,0.05,250,0.068,0.21457514830975966,1.0,1.448894049859807
157,GARCH-t,0.01,250,0.016,0.380483738238954,1.0,2.0837521632933136
157,GARCH-Normal,0.01,250,0.02,0.1618549171960365,1.0,1.963085801135452
157,XGBoost-Q,0.01,250,0.024,0.059353618972289524,1.0,1.9190764888888114
157,Historical-VaR,0.01,250,0.02,0.1618549171960365,1.0,1.7988704981165384
158,GARCH-t,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.4372891764520435
158,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.4372891764520435
158,XGBoost-Q,0.05,58,0.06896551724137931,0.5297992033445762,0.23469323729108316,1.149634784149311
158,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.4372891764520435
158,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.8088892883446999
158,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.8088892883446999
158,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.8088892883446999
158,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.8088892883446999
158,GARCH-t,0.05,250,0.004,1.7020689304647618e-05,1.0,5.026145478514696
158,GARCH-Normal,0.05,250,0.008,0.00017085611685885294,0.0061910520365405786,4.4309112706185605
158,XGBoost-Q,0.05,250,0.032,0.16322015045707905,0.23991931651644083,2.5532401503799935
158,Historical-VaR,0.05,250,0.024,0.036605690145713465,0.11954364333624434,2.4931357905945606
158,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
158,GARCH-Normal,0.01,250,0.004,0.2780714900139599,1.0,5.026145478514696
158,XGBoost-Q,0.01,250,0.008,0.7419327009525927,0.0061910520365405786,4.4309112706185605
158,Historical-VaR,0.01,250,0.012,0.7579883213733308,0.019847210337081034,3.5569039431939404
159,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,4.109620400140382
159,GARCH-Normal,0.05,58,0.034482758620689655,0.566622286684572,1.0,3.462617834074816
159,XGBoost-Q,0.05,58,0.06896551724137931,0.5297992033445762,1.0,2.5319617302611848
159,Historical-VaR,0.05,58,0.05172413793103448,0.9522160163149069,0.10826140068536261,3.0677083035015738
159,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
159,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,4.109620400140382
159,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,4.109620400140382
159,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,4.109620400140382
159,GARCH-t,0.05,250,0.088,0.012356545939324781,0.9615114371164931,2.397327472319788
159,GARCH-Normal,0.05,250,0.088,0.012356545939324781,0.9615114371164931,2.397327472319788
159,XGBoost-Q,0.05,250,0.112,9.685813528637066e-05,0.922282579701659,2.144816547532377
159,Historical-VaR,0.05,250,0.06,0.4812385279526591,0.9144032996435878,2.6744379838884766
159,GARCH-t,0.01,250,0.048,1.2961433017655288e-05,0.11395391525605225,3.0115150375025195
159,GARCH-Normal,0.01,250,0.052,2.3114936901214023e-06,0.1591447787109309,2.9257988964651482
159,XGBoost-Q,0.01,250,0.072,1.477367117530548e-10,0.53560756834656,2.5300895226339413
159,Historical-VaR,0.01,250,0.032,0.005420405194127675,1.0,3.296151543154155
160,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.0284343592338474
160,GARCH-Normal,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.0284343592338474
160,XGBoost-Q,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.0284343592338474
160,Historical-VaR,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.0284343592338474
160,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
160,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
160,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
160,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
160,GARCH-t,0.05,250,0.044,0.6570559130430669,1.0,1.9580855444099647
160,GARCH-Normal,0.05,250,0.112,9.685813528637066e-05,0.9743835215106241,1.5876696857716814
160,XGBoost-Q,0.05,250,0.064,0.3293742025406984,1.0,1.785639464103192
160,Historical-VaR,0.05,250,0.064,0.3293742025406984,1.0,1.7990147019818967
160,GARCH-t,0.01,250,0.008,0.7419327009525927,1.0,2.9688769876576235
160,GARCH-Normal,0.01,250,0.044,6.711051864838335e-05,1.0,2.066764879455487
160,XGBoost-Q,0.01,250,0.0,0.024981503053449705,1.0,
160,Historical-VaR,0.01,250,0.024,0.059353618972289524,1.0,2.3020036730225417
161,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.7176645405261495
161,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.6444832370026685
161,XGBoost-Q,0.05,58,0.15517241379310345,0.002872135801635811,0.773306165671992,1.330194413998582
161,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.5719418241118603
161,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
161,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
161,XGBoost-Q,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.7859988525491948
161,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
161,GARCH-t,0.05,250,0.028,0.08280655204389309,1.0,1.8060655605849172
161,GARCH-Normal,0.05,250,0.048,0.8838996943305626,1.0,1.646713845324765
161,XGBoost-Q,0.05,250,0.088,0.012356545939324781,0.4574942484284884,1.528724531445848
161,Historical-VaR,0.05,250,0.056,0.6690657551458938,0.7509419738608165,1.6841691483976897
161,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,2.439784576775704
161,GARCH-Normal,0.01,250,0.008,0.7419327009525927,1.0,2.1512876327851114
161,XGBoost-Q,0.01,250,0.028,0.01904923089052679,0.17433170965123956,1.8905684350564897
161,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,2.141930120211914
162,GARCH-t,0.05,58,0.1206896551724138,0.03490665780790292,1.0,2.6307808251488467
162,GARCH-Normal,0.05,58,0.15517241379310345,0.002872135801635811,1.0,2.409639406181253
162,XGBoost-Q,0.05,58,0.1724137931034483,0.0006905869430211542,0.46369416515239115,2.2988740832317527
162,Historical-VaR,0.05,58,0.13793103448275862,0.01064869216888753,1.0,2.520826951072551
162,GARCH-t,0.01,58,0.034482758620689655,0.14285740777902822,1.0,3.7378700456623815
162,GARCH-Normal,0.01,58,0.08620689655172414,0.0003031273422592351,1.0,2.865450136866781
162,XGBoost-Q,0.01,58,0.13793103448275862,1.122831849720285e-07,1.0,2.520826951072551
162,Historical-VaR,0.01,58,0.034482758620689655,0.14285740777902822,1.0,3.4946348863564927
162,GARCH-t,0.05,250,0.0,4.1000723660644667e-07,1.0,
162,GARCH-Normal,0.05,250,0.008,0.00017085611685885294,1.0,4.006922513142849
162,XGBoost-Q,0.05,250,0.124,5.119559107646943e-06,0.6062116615032884,1.8018769750640344
162,Historical-VaR,0.05,250,0.072,0.1331391348605262,1.0,2.201247599075275
162,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
162,GARCH-Normal,0.01,250,0.004,0.2780714900139599,1.0,4.489041552314301
162,XGBoost-Q,0.01,250,0.024,0.059353618972289524,1.0,2.9616016013023407
162,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,3.5046910822281276
163,GARCH-t,0.05,58,0.06896551724137931,0.5297992033445762,1.0,3.758698991865149
163,GARCH-Normal,0.05,58,0.1206896551724138,0.03490665780790292,0.7367693234589523,3.6835786468114127
163,XGBoost-Q,0.05,58,0.27586206896551724,1.6674122749193998e-08,0.17111691788354344,2.439251602218115
163,Historical-VaR,0.05,58,0.15517241379310345,0.002872135801635811,0.46369921590810914,3.2932596862500483
163,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
163,GARCH-Normal,0.01,58,0.06896551724137931,0.0029859389941127024,1.0,3.758698991865149
163,XGBoost-Q,0.01,58,0.13793103448275862,1.122831849720285e-07,0.27880398935953843,3.5275527825127937
163,Historical-VaR,0.01,58,0.05172413793103448,0.02360405908935692,0.10826140068536261,4.084183214035843
163,GARCH-t,0.05,250,0.064,0.3293742025406984,0.3162800128139791,2.8601584650860326
163,GARCH-Normal,0.05,250,0.072,0.1331391348605262,0.48693137086303817,2.6953805894907865
163,XGBoost-Q,0.05,250,0.096,0.002886808755840242,0.5772825320689556,2.329741073099404
163,Historical-VaR,0.05,250,0.08,0.044446449306055236,0.6886363903622623,2.5584021287304104
163,GARCH-t,0.01,250,0.036,0.0013824730075047142,1.0,3.404776652127597
163,GARCH-Normal,0.01,250,0.036,0.0013824730075047142,1.0,3.404776652127597
163,XGBoost-Q,0.01,250,0.048,1.2961433017655288e-05,0.09456576984081255,3.2694949848408537
163,Historical-VaR,0.01,250,0.024,0.059353618972289524,0.11954364333624434,3.4586811188532636
164,GARCH-t,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.7994695037403439
164,GARCH-Normal,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.7994695037403439
164,XGBoost-Q,0.05,58,0.1724137931034483,0.0006905869430211542,0.46369416515239115,1.3643526852603212
164,Historical-VaR,0.05,58,0.08620689655172414,0.24909991485866112,1.0,1.7994695037403439
164,GARCH-t,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.5538381659192577
164,GARCH-Normal,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.5538381659192577
164,XGBoost-Q,0.01,58,0.05172413793103448,0.02360405908935692,1.0,2.172159551502059
164,Historical-VaR,0.01,58,0.05172413793103448,0.02360405908935692,1.0,2.172159551502059
164,GARCH-t,0.05,250,0.008,0.00017085611685885294,1.0,3.172561803613452
164,GARCH-Normal,0.05,250,0.036,0.28602152157354077,1.0,1.913115966125327
164,XGBoost-Q,0.05,250,0.04,0.45291244993520263,0.4008693134710468,1.9957272581420606
164,Historical-VaR,0.05,250,0.048,0.8838996943305626,0.5938165372595774,1.7696592489873402
164,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
164,GARCH-Normal,0.01,250,0.004,0.2780714900139599,1.0,3.3542937890517694
164,XGBoost-Q,0.01,250,0.008,0.7419327009525927,1.0,3.172561803613452
164,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.376827118170328
165,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
165,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.2138905194734573
165,XGBoost-Q,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.1702578661467529
165,Historical-VaR,0.05,58,0.05172413793103448,0.9522160163149069,1.0,1.2138905194734573
165,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
165,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
165,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
165,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
165,GARCH-t,0.05,250,0.02,0.01373817726098514,1.0,1.9955278036009763
165,GARCH-Normal,0.05,250,0.02,0.01373817726098514,1.0,1.9955278036009763
165,XGBoost-Q,0.05,250,0.08,0.044446449306055236,0.5798486356307124,1.3726557812263587
165,Historical-VaR,0.05,250,0.052,0.8853472694426691,0.6984184728469447,1.5440397262357206
165,GARCH-t,0.01,250,0.004,0.2780714900139599,1.0,2.5196204196157583
165,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,2.2126265951768627
165,XGBoost-Q,0.01,250,0.028,0.01904923089052679,1.0,1.4075162964876855
165,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.084058522096886
166,GARCH-t,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.6256353552900065
166,GARCH-Normal,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.6256353552900065
166,XGBoost-Q,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.6256353552900065
166,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.6256353552900065
166,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.1613690522009104
166,GARCH-Normal,0.01,58,0.034482758620689655,0.14285740777902822,1.0,1.880227287716483
166,XGBoost-Q,0.01,58,0.08620689655172414,0.0003031273422592351,1.0,1.4145175772033116
166,Historical-VaR,0.01,58,0.05172413793103448,0.02360405908935692,1.0,1.7578377631798452
166,GARCH-t,0.05,250,0.016,0.004223420509394504,1.0,2.5833851723449515
166,GARCH-Normal,0.05,250,0.028,0.08280655204389309,1.0,2.231402333119987
166,XGBoost-Q,0.05,250,0.092,0.006100334771630078,0.35163861846995703,1.516150076218461
166,Historical-VaR,0.05,250,0.052,0.8853472694426691,1.0,1.8095120246987486
166,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
166,GARCH-Normal,0.01,250,0.008,0.7419327009525927,1.0,2.9593703961429036
166,XGBoost-Q,0.01,250,0.008,0.7419327009525927,1.0,3.3302855875031616
166,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.257721257406108
167,GARCH-t,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.5299465133232433
167,GARCH-Normal,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.5299465133232433
167,XGBoost-Q,0.05,58,0.15517241379310345,0.002872135801635811,1.0,1.1816570930648662
167,Historical-VaR,0.05,58,0.06896551724137931,0.5297992033445762,1.0,1.5299465133232433
167,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.822721925545167
167,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.822721925545167
167,XGBoost-Q,0.01,58,0.034482758620689655,0.14285740777902822,1.0,1.7054034667451172
167,Historical-VaR,0.01,58,0.017241379310344827,0.6152964566692893,1.0,1.822721925545167
167,GARCH-t,0.05,250,0.036,0.28602152157354077,1.0,1.7363351465371126
167,GARCH-Normal,0.05,250,0.048,0.8838996943305626,1.0,1.6590204605112435
167,XGBoost-Q,0.05,250,0.096,0.002886808755840242,0.8155918117672312,1.3697320062228815
167,Historical-VaR,0.05,250,0.052,0.8853472694426691,0.6984184728469447,1.6270371343119359
167,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
167,GARCH-Normal,0.01,250,0.012,0.7579883213733308,1.0,1.8410052137478792
167,XGBoost-Q,0.01,250,0.036,0.0013824730075047142,1.0,1.7521085288772076
167,Historical-VaR,0.01,250,0.012,0.7579883213733308,1.0,1.8683730118611634
168,GARCH-t,0.05,58,0.20689655172413793,2.9066138041433653e-05,0.2582630359919703,1.3843145258904874
168,GARCH-Normal,0.05,58,0.25862068965517243,1.227965407135656e-07,0.9315077839545765,1.2394621576358986
168,XGBoost-Q,0.05,58,0.1724137931034483,0.0006905869430211542,0.8181655207773267,1.501471251724404
168,Historical-VaR,0.05,58,0.10344827586206896,0.1001997614778738,1.0,1.7977735027883963
168,GARCH-t,0.01,58,0.08620689655172414,0.0003031273422592351,0.41026037736228527,1.873569748407587
168,GARCH-Normal,0.01,58,0.1724137931034483,2.895516049150615e-10,0.8181655207773267,1.494249605374225
168,XGBoost-Q,0.01,58,0.05172413793103448,0.02360405908935692,1.0,2.02836405965072
168,Historical-VaR,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.572803249404503
168,GARCH-t,0.05,250,0.06,0.4812385279526591,0.9144032996435878,1.7542187981436779
168,GARCH-Normal,0.05,250,0.064,0.3293742025406984,0.3561236544492167,1.7215213806559617
168,XGBoost-Q,0.05,250,0.076,0.07874901240828369,0.21215902495759276,1.6164663548531109
168,Historical-VaR,0.05,250,0.056,0.6690657551458938,0.8060054340398742,1.7832080397358012
168,GARCH-t,0.01,250,0.016,0.380483738238954,1.0,2.4853609402984653
168,GARCH-Normal,0.01,250,0.02,0.1618549171960365,1.0,2.3379893088875585
168,XGBoost-Q,0.01,250,0.016,0.380483738238954,1.0,2.4853609402984653
168,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.4853609402984653
169,GARCH-t,0.05,58,0.0,0.014717101200455551,1.0,
169,GARCH-Normal,0.05,58,0.0,0.014717101200455551,1.0,
169,XGBoost-Q,0.05,58,0.017241379310344827,0.18772840378073352,1.0,1.3676752271264911
169,Historical-VaR,0.05,58,0.0,0.014717101200455551,1.0,
169,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
169,GARCH-Normal,0.01,58,0.0,0.2802578748911524,1.0,
169,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
169,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
169,GARCH-t,0.05,250,0.064,0.3293742025406984,0.9728396985992332,2.150747858186534
169,GARCH-Normal,0.05,250,0.064,0.3293742025406984,0.9728396985992332,2.150747858186534
169,XGBoost-Q,0.05,250,0.104,0.0005718444785519639,0.046205936134994574,1.755702915469294
169,Historical-VaR,0.05,250,0.052,0.8853472694426691,0.6984184728469447,2.344557264454296
169,GARCH-t,0.01,250,0.036,0.0013824730075047142,0.3157401924103128,2.6563653856764144
169,GARCH-Normal,0.01,250,0.036,0.0013824730075047142,0.3157401924103128,2.6563653856764144
169,XGBoost-Q,0.01,250,0.048,1.2961433017655288e-05,0.5938165372595774,2.415668838487775
169,Historical-VaR,0.01,250,0.016,0.380483738238954,1.0,2.8983635013502558
170,GARCH-t,0.05,58,0.034482758620689655,0.566622286684572,1.0,1.9809068537297372
170,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.262625584501459
170,XGBoost-Q,0.05,58,0.10344827586206896,0.1001997614778738,0.10146429254204059,1.7707556657091565
170,Historical-VaR,0.05,58,0.08620689655172414,0.24909991485866112,0.04003585100782736,1.9401349939825068
170,GARCH-t,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.5980255015583995
170,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.5980255015583995
170,XGBoost-Q,0.01,58,0.08620689655172414,0.0003031273422592351,0.04003585100782736,1.9401349939825068
170,Historical-VaR,0.01,58,0.08620689655172414,0.0003031273422592351,0.04003585100782736,1.9401349939825068
170,GARCH-t,0.05,250,0.008,0.00017085611685885294,1.0,2.7120442738016517
170,GARCH-Normal,0.05,250,0.016,0.004223420509394504,1.0,2.1560750437392593
170,XGBoost-Q,0.05,250,0.048,0.8838996943305626,0.11395391525605225,1.5657080777962014
170,Historical-VaR,0.05,250,0.056,0.6690657551458938,0.21448320593086867,1.5082034432506852
170,GARCH-t,0.01,250,0.0,0.024981503053449705,1.0,
170,GARCH-Normal,0.01,250,0.008,0.7419327009525927,1.0,2.7120442738016517
170,XGBoost-Q,0.01,250,0.008,0.7419327009525927,1.0,2.7120442738016517
170,Historical-VaR,0.01,250,0.028,0.01904923089052679,0.00944698975425362,1.842983799609467
171,GARCH-t,0.05,58,0.017241379310344827,0.18772840378073352,1.0,2.8824204500947346
171,GARCH-Normal,0.05,58,0.05172413793103448,0.9522160163149069,1.0,2.245110194272175
171,XGBoost-Q,0.05,58,0.10344827586206896,0.1001997614778738,0.6249518715764388,1.9617155852410342
171,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.5277367538248146
171,GARCH-t,0.01,58,0.0,0.2802578748911524,1.0,
171,GARCH-Normal,0.01,58,0.017241379310344827,0.6152964566692893,1.0,2.8824204500947346
171,XGBoost-Q,0.01,58,0.0,0.2802578748911524,1.0,
171,Historical-VaR,0.01,58,0.0,0.2802578748911524,1.0,
171,GARCH-t,0.05,250,0.124,5.119559107646943e-06,0.028387767251845553,2.020891334765947
171,GARCH-Normal,0.05,250,0.124,5.119559107646943e-06,0.028387767251845553,2.020891334765947
171,XGBoost-Q,0.05,250,0.148,5.733507335570209e-09,0.09758754576485507,1.8552378231646087
171,Historical-VaR,0.05,250,0.076,0.07874901240828369,0.008699954866813298,2.389550571154915
171,GARCH-t,0.01,250,0.064,8.52433379439077e-09,0.3561236544492167,2.6341248996493696
171,GARCH-Normal,0.01,250,0.064,8.52433379439077e-09,0.3561236544492167,2.6341248996493696
171,XGBoost-Q,0.01,250,0.08,2.0398127631438e-12,0.27599304392509605,2.408326017606286
171,Historical-VaR,0.01,250,0.024,0.059353618972289524,1.0,2.934528654576509
172,GARCH-t,0.05,58,0.08620689655172414,0.24909991485866112,0.41026037736228527,1.4518326265965449
172,GARCH-Normal,0.05,58,0.08620689655172414,0.24909991485866112,0.41026037736228527,1.4518326265965449
172,XGBoost-Q,0.05,58,0.06896551724137931,0.5297992033445762,0.23469323729108316,1.5684605728467784
172,Historical-VaR,0.05,58,0.034482758620689655,0.566622286684572,1.0,2.205224450084498
172,GARCH-t,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.205224450084498
172,GARCH-Normal,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.205224450084498
172,XGBoost-Q,0.01,58,0.05172413793103448,0.02360405908935692,0.10826140068536261,1.7473208926249686
172,Historical-VaR,0.01,58,0.034482758620689655,0.14285740777902822,1.0,2.205224450084498
172,GARCH-t,0.05,250,0.048,0.8838996943305626,0.5421172905882345,1.8603782890438934
172,GARCH-Normal,0.05,250,0.048,0.8838996943305626,0.5421172905882345,1.8603782890438934
172,XGBoost-Q,0.05,250,0.064,0.3293742025406984,0.31628440689843185,1.6666220372312348
172,Historical-VaR,0.05,250,0.032,0.16322015045707905,1.0,2.0418799956786113
172,GARCH-t,0.01,250,0.016,0.380483738238954,1.0,2.4197342549902916
172,GARCH-Normal,0.01,250,0.016,0.380483738238954,1.0,2.4197342549902916
